x, y, z, qx, qy, qz, qw
0.6496258000, 1.6396990000, -0.3659920000, -0.0824318200, 0.0457939400, 0.0606453600, 0.9936951000
0.6770495000, 1.6105930000, -0.3754027000, -0.0788387100, 0.0517117300, 0.0640954000, 0.9934798000
0.6864845000, 1.6020770000, -0.3777325000, -0.0721192800, 0.0603700300, 0.0672822300, 0.9932911000
0.7112716000, 1.5800460000, -0.3827752000, -0.0683933700, 0.0660657600, 0.0704112900, 0.9929753000
0.7329473000, 1.5588450000, -0.3880654000, -0.0651815500, 0.0716465400, 0.0726488600, 0.9926431000
0.7344257000, 1.5574700000, -0.3888333000, -0.0647981800, 0.0736003000, 0.0746339000, 0.9923779000
0.7364793000, 1.5548760000, -0.3885513000, -0.0608147900, 0.0807625000, 0.0761212900, 0.9919599000
0.7392066000, 1.5507890000, -0.3882368000, -0.0577038900, 0.0875951300, 0.0773716900, 0.9914691000
0.7520708000, 1.5477780000, -0.3894819000, -0.0515804500, 0.0989387300, 0.0797233100, 0.9905528000
0.7590603000, 1.5406190000, -0.3920279000, -0.0497145500, 0.1038841000, 0.0800979400, 0.9901115000
0.7724947000, 1.5299220000, -0.3961042000, -0.0486517200, 0.1072549000, 0.0801069700, 0.9898041000
0.7736719000, 1.5288830000, -0.3967138000, -0.0483940700, 0.1080443000, 0.0803907900, 0.9897079000
0.7656677000, 1.5269800000, -0.3973663000, -0.0414956500, 0.1223279000, 0.0773732300, 0.9885988000
0.7649409000, 1.5265780000, -0.3975717000, -0.0454531200, 0.1165731000, 0.0769884400, 0.9891499000
0.7666721000, 1.5217560000, -0.3993671000, -0.0441732600, 0.1187105000, 0.0745176000, 0.9891429000
0.7685133000, 1.5166190000, -0.4019998000, -0.0426764500, 0.1205676000, 0.0717057900, 0.9891918000
0.7707692000, 1.5111280000, -0.4044777000, -0.0410601000, 0.1220466000, 0.0688689700, 0.9892805000
0.7726516000, 1.5057000000, -0.4067007000, -0.0392734600, 0.1234670000, 0.0661695400, 0.9893609000
0.7764496000, 1.4981090000, -0.4098705000, -0.0376896900, 0.1245773000, 0.0637397600, 0.9894429000
0.7858330000, 1.4792090000, -0.4167466000, -0.0345238900, 0.1262504000, 0.0595655600, 0.9896064000
0.7840505000, 1.4760200000, -0.4191084000, -0.0313338100, 0.1283608000, 0.0575658300, 0.9895595000
0.7842723000, 1.4697750000, -0.4227153000, -0.0286191800, 0.1294148000, 0.0560425100, 0.9895918000
0.7847100000, 1.4618470000, -0.4264255000, -0.0257889200, 0.1303853000, 0.0545936900, 0.9896232000
0.7860412000, 1.4429640000, -0.4321430000, -0.0199875000, 0.1316527000, 0.0522111400, 0.9897182000
0.7868738000, 1.4339410000, -0.4352976000, -0.0169572300, 0.1320763000, 0.0516533400, 0.9897476000
0.7870520000, 1.4260830000, -0.4372667000, -0.0138693600, 0.1324961000, 0.0514911000, 0.9897479000
0.7881666000, 1.4113500000, -0.4416967000, -0.0117289200, 0.1325867000, 0.0514840100, 0.9897639000
0.7881830000, 1.4024700000, -0.4427063000, -0.0088017690, 0.1330669000, 0.0519018500, 0.9897079000
0.7875853000, 1.3798310000, -0.4448917000, -0.0041143310, 0.1335902000, 0.0521227400, 0.9896565000
0.7857060000, 1.3749410000, -0.4456377000, -0.0009134906, 0.1340405000, 0.0521786000, 0.9896008000
0.7836491000, 1.3709840000, -0.4463162000, 0.0013538250, 0.1344578000, 0.0522238400, 0.9895413000
0.7809896000, 1.3667620000, -0.4469137000, 0.0037445950, 0.1349038000, 0.0523624700, 0.9894671000
0.7781775000, 1.3630110000, -0.4476413000, 0.0058364420, 0.1350672000, 0.0525526500, 0.9894246000
0.7707518000, 1.3551350000, -0.4479630000, 0.0089345130, 0.1345774000, 0.0520316000, 0.9894958000
0.7634795000, 1.3478090000, -0.4479536000, 0.0092957970, 0.1340881000, 0.0514304400, 0.9895902000
0.7574258000, 1.3439220000, -0.4476124000, 0.0095511730, 0.1329037000, 0.0503259900, 0.9898044000
0.7512611000, 1.3415610000, -0.4463431000, 0.0094041680, 0.1314045000, 0.0490900300, 0.9900680000
0.7453449000, 1.3377250000, -0.4457829000, 0.0085996780, 0.1293924000, 0.0475360000, 0.9904160000
0.7409571000, 1.3375170000, -0.4455961000, 0.0081366980, 0.1268807000, 0.0463307900, 0.9908020000
0.7348402000, 1.3373100000, -0.4454469000, 0.0072464950, 0.1211912000, 0.0441179100, 0.9916218000
0.7319809000, 1.3357830000, -0.4459326000, 0.0067371310, 0.1181902000, 0.0430311300, 0.9920353000
0.7286564000, 1.3340250000, -0.4468321000, 0.0066211190, 0.1154173000, 0.0418834600, 0.9924116000
0.7262012000, 1.3312440000, -0.4480186000, 0.0066087290, 0.1127119000, 0.0407005200, 0.9927717000
0.7234807000, 1.3284420000, -0.4495142000, 0.0068031610, 0.1102515000, 0.0395850500, 0.9930918000
0.7199062000, 1.3257800000, -0.4501472000, 0.0071042400, 0.1081851000, 0.0385233900, 0.9933587000
0.7110902000, 1.3183290000, -0.4519664000, 0.0079533280, 0.1045579000, 0.0367194300, 0.9938089000
0.7076660000, 1.3145620000, -0.4529018000, 0.0087635950, 0.1027448000, 0.0360787500, 0.9940146000
0.7041437000, 1.3119520000, -0.4531941000, 0.0097205070, 0.1010685000, 0.0357247100, 0.9941903000
0.6998982000, 1.3078710000, -0.4533157000, 0.0104753100, 0.0996156600, 0.0354456100, 0.9943393000
0.6878825000, 1.2949450000, -0.4561232000, 0.0113617200, 0.0966846200, 0.0337009100, 0.9946795000
0.6821851000, 1.2899050000, -0.4588787000, 0.0123508400, 0.0949036900, 0.0317852000, 0.9949022000
0.6774824000, 1.2860940000, -0.4622429000, 0.0137690800, 0.0929707900, 0.0289620700, 0.9951522000
0.6736925000, 1.2821440000, -0.4657680000, 0.0154533500, 0.0909082100, 0.0253915100, 0.9954156000
0.6707138000, 1.2788500000, -0.4683865000, 0.0174786600, 0.0888657600, 0.0214340300, 0.9956595000
0.6652891000, 1.2708970000, -0.4720905000, 0.0218226100, 0.0850968400, 0.0139020900, 0.9960366000
0.6629831000, 1.2691780000, -0.4737456000, 0.0247429600, 0.0833574900, 0.0103248700, 0.9961590000
0.6614184000, 1.2673220000, -0.4746993000, 0.0276343000, 0.0817949400, 0.0070706010, 0.9962409000
0.6599727000, 1.2657510000, -0.4751102000, 0.0305661200, 0.0806142000, 0.0042145210, 0.9962677000
0.6589808000, 1.2641140000, -0.4753013000, 0.0334276600, 0.0797809600, 0.0019416470, 0.9962499000
0.6594626000, 1.2592570000, -0.4754695000, 0.0383180200, 0.0788696100, 0.0000000000, 0.9961485000
0.6607782000, 1.2559820000, -0.4760635000, 0.0402358300, 0.0789514700, 0.0012685920, 0.9960653000
0.6608822000, 1.2504530000, -0.4765047000, 0.0417530400, 0.0795239100, 0.0033452610, 0.9959525000
0.6608669000, 1.2487270000, -0.4766973000, 0.0436151600, 0.0805200600, 0.0059727200, 0.9957804000
0.6602321000, 1.2425680000, -0.4767479000, 0.0445376000, 0.0814510900, 0.0087414620, 0.9956434000
0.6595360000, 1.2418560000, -0.4761839000, 0.0459393300, 0.0823615600, 0.0117206600, 0.9954742000
0.6575692000, 1.2402500000, -0.4755737000, 0.0466035300, 0.0835367700, 0.0145427700, 0.9953081000
0.6536850000, 1.2375050000, -0.4750950000, 0.0466880200, 0.0854083200, 0.0203004100, 0.9950445000
0.6526837000, 1.2377250000, -0.4749755000, 0.0468713500, 0.0858584800, 0.0237105700, 0.9949217000
0.6503951000, 1.2368680000, -0.4752066000, 0.0461651800, 0.0865056600, 0.0268940100, 0.9948177000
0.6479952000, 1.2350910000, -0.4761423000, 0.0453416900, 0.0869332600, 0.0300459200, 0.9947281000
0.6444588000, 1.2321340000, -0.4772578000, 0.0444294000, 0.0873991000, 0.0327312400, 0.9946437000
0.6419914000, 1.2304730000, -0.4799475000, 0.0439832700, 0.0876197000, 0.0349108300, 0.9945700000
0.6389002000, 1.2275630000, -0.4820665000, 0.0435348000, 0.0878789300, 0.0361208500, 0.9945236000
0.6359425000, 1.2216550000, -0.4844346000, 0.0429370100, 0.0881730500, 0.0364219800, 0.9945126000
0.6310489000, 1.2121650000, -0.4918786000, 0.0435589200, 0.0884304000, 0.0354811200, 0.9944967000
0.6284229000, 1.2072090000, -0.4961384000, 0.0448059600, 0.0883714000, 0.0344843800, 0.9944816000
0.6251538000, 1.2023390000, -0.4993818000, 0.0465236900, 0.0883965300, 0.0332033500, 0.9944441000
0.6214986000, 1.1972000000, -0.5022827000, 0.0484780600, 0.0884614000, 0.0319131600, 0.9943872000
0.6170719000, 1.1923820000, -0.5051395000, 0.0505785200, 0.0885355700, 0.0305987700, 0.9943174000
0.6080225000, 1.1818130000, -0.5118135000, 0.0547581600, 0.0884765600, 0.0273636300, 0.9941955000
0.6045709000, 1.1820990000, -0.5151055000, 0.0581073900, 0.0879397800, 0.0260722300, 0.9940877000
0.6009046000, 1.1759070000, -0.5203496000, 0.0602112400, 0.0874671900, 0.0242702100, 0.9940498000
0.5965067000, 1.1688770000, -0.5246221000, 0.0628033700, 0.0868177400, 0.0228887500, 0.9939792000
0.5918263000, 1.1629220000, -0.5286934000, 0.0657333600, 0.0859986000, 0.0218277300, 0.9938847000
0.5869935000, 1.1566330000, -0.5327352000, 0.0687558300, 0.0849169900, 0.0210835600, 0.9937893000
0.5754107000, 1.1405190000, -0.5403346000, 0.0743834000, 0.0822284700, 0.0192708800, 0.9936469000
0.5681682000, 1.1290970000, -0.5450816000, 0.0770988800, 0.0803991300, 0.0183203100, 0.9936076000
0.5627210000, 1.1187710000, -0.5489172000, 0.0800022600, 0.0778958800, 0.0174825000, 0.9935926000
0.5557870000, 1.1057130000, -0.5530562000, 0.0829988300, 0.0751260200, 0.0170606100, 0.9935674000
0.5466650000, 1.0936790000, -0.5609804000, 0.0911852200, 0.0670326100, 0.0180404100, 0.9934115000
0.5402942000, 1.0945760000, -0.5634137000, 0.0965900200, 0.0627684800, 0.0197146400, 0.9931474000
0.5324904000, 1.0879390000, -0.5666861000, 0.1004567000, 0.0588061000, 0.0201748700, 0.9929971000
0.5249553000, 1.0786090000, -0.5689089000, 0.1044316000, 0.0546408900, 0.0200945700, 0.9928266000
0.5165948000, 1.0685220000, -0.5713329000, 0.1078505000, 0.0504609800, 0.0190687700, 0.9927025000
0.5069754000, 1.0732200000, -0.5716082000, 0.1158941000, 0.0396653400, 0.0172197000, 0.9923199000
0.5001559000, 1.0730520000, -0.5717717000, 0.1175375000, 0.0340700900, 0.0154359800, 0.9923638000
0.4939876000, 1.0703450000, -0.5736502000, 0.1184985000, 0.0280302300, 0.0132843700, 0.9924696000
0.4891470000, 1.0667800000, -0.5762133000, 0.1193069000, 0.0217175400, 0.0111077300, 0.9925577000
0.4828953000, 1.0614960000, -0.5780736000, 0.1198249000, 0.0157645700, 0.0088902060, 0.9926300000
0.4771014000, 1.0592940000, -0.5795770000, 0.1206977000, 0.0096713290, 0.0069921890, 0.9926175000
0.4720704000, 1.0538050000, -0.5821730000, 0.1209866000, 0.0031995470, 0.0053139160, 0.9926348000
0.4588911000, 1.0445170000, -0.5844174000, 0.1212363000, -0.0089428480, 0.0029975660, 0.9925789000
0.4532692000, 1.0406510000, -0.5857986000, 0.1211308000, -0.0156783100, 0.0020499090, 0.9925106000
0.4495869000, 1.0392710000, -0.5864401000, 0.1207220000, -0.0223488700, 0.0010986330, 0.9924341000
0.4430766000, 1.0378700000, -0.5866525000, 0.1196240000, -0.0284701400, 0.0000000000, 0.9924113000
0.4369259000, 1.0324090000, -0.5877266000, 0.1174797000, -0.0346406600, 0.0000000000, 0.9924715000
0.4262750000, 1.0190190000, -0.5919725000, 0.1127816000, -0.0470829200, 0.0000000000, 0.9925042000
0.4223900000, 1.0121170000, -0.5943109000, 0.1109257000, -0.0536539000, 0.0000000000, 0.9923799000
0.4163794000, 1.0055790000, -0.5963832000, 0.1096700000, -0.0599085500, 0.0000000000, 0.9921614000
0.4100662000, 0.9990752000, -0.5980803000, 0.1088092000, -0.0661331600, 0.0008188725, 0.9918600000
0.3983422000, 0.9898745000, -0.5995539000, 0.1077755000, -0.0789108800, 0.0014340010, 0.9910375000
0.3927036000, 0.9850259000, -0.6003403000, 0.1066810000, -0.0854083200, 0.0008886853, 0.9906179000
0.3864146000, 0.9798295000, -0.6011215000, 0.1049175000, -0.0918136800, 0.0000000000, 0.9902340000
0.3795069000, 0.9743677000, -0.6020172000, 0.1025993000, -0.0982057000, 0.0000000000, 0.9898637000
0.3760370000, 0.9709989000, -0.6029496000, 0.1003644000, -0.1051541000, 0.0000000000, 0.9893785000
0.3664982000, 0.9554421000, -0.6088765000, 0.0948150800, -0.1184851000, -0.0040172080, 0.9884105000
0.3624647000, 0.9465703000, -0.6123794000, 0.0929530000, -0.1254734000, -0.0061799410, 0.9877135000
0.3584231000, 0.9388156000, -0.6164809000, 0.0917890800, -0.1325178000, -0.0083214000, 0.9868863000
0.3548499000, 0.9328871000, -0.6197188000, 0.0913435100, -0.1395509000, -0.0105878000, 0.9859360000
0.3520128000, 0.9269431000, -0.6229966000, 0.0906629900, -0.1464500000, -0.0128556900, 0.9849707000
0.3462945000, 0.9111171000, -0.6326647000, 0.0887491500, -0.1595830000, -0.0167418900, 0.9830445000
0.3444791000, 0.9003819000, -0.6383415000, 0.0886352400, -0.1661601000, -0.0181536200, 0.9819394000
0.3404938000, 0.8897405000, -0.6450273000, 0.0898318100, -0.1723322000, -0.0186990800, 0.9807559000
0.3356428000, 0.8689455000, -0.6570917000, 0.0971960300, -0.1850099000, -0.0182759300, 0.9777475000
0.3337643000, 0.8585416000, -0.6632597000, 0.1027311000, -0.1914418000, -0.0175933800, 0.9759543000
0.3320087000, 0.8518344000, -0.6682693000, 0.1092002000, -0.1978528000, -0.0163040400, 0.9739937000
0.3293962000, 0.8464234000, -0.6727753000, 0.1159884000, -0.2040802000, -0.0146408100, 0.9719483000
0.3296179000, 0.8369434000, -0.6801430000, 0.1283090000, -0.2173063000, -0.0114875900, 0.9675654000
0.3291596000, 0.8289067000, -0.6856068000, 0.1336378000, -0.2233606000, -0.0105079800, 0.9654743000
0.3281149000, 0.8206726000, -0.6911058000, 0.1388276000, -0.2293348000, -0.0099035060, 0.9633454000
0.3267118000, 0.8121043000, -0.6968093000, 0.1437284000, -0.2352963000, -0.0096674760, 0.9611890000
0.3253144000, 0.8045647000, -0.7024767000, 0.1488016000, -0.2411985000, -0.0092693090, 0.9589555000
0.3233149000, 0.7965516000, -0.7073628000, 0.1532980000, -0.2471734000, -0.0089144760, 0.9567265000
0.3219501000, 0.7898917000, -0.7124279000, 0.1575331000, -0.2531780000, -0.0087771860, 0.9544669000
0.3182040000, 0.7757487000, -0.7210101000, 0.1631859000, -0.2650666000, -0.0093381800, 0.9502751000
0.3159013000, 0.7688844000, -0.7252225000, 0.1647487000, -0.2708476000, -0.0103003000, 0.9483635000
0.3139051000, 0.7624863000, -0.7291574000, 0.1655458000, -0.2765207000, -0.0120757100, 0.9465649000
0.3123186000, 0.7560015000, -0.7330480000, 0.1656009000, -0.2819835000, -0.0146031000, 0.9449065000
0.3104911000, 0.7487149000, -0.7370227000, 0.1649431000, -0.2870724000, -0.0176702800, 0.9434358000
0.3090179000, 0.7418096000, -0.7412893000, 0.1642495000, -0.2919441000, -0.0211966900, 0.9419880000
0.3012023000, 0.7314020000, -0.7506948000, 0.1628403000, -0.2951241000, -0.0249803100, 0.9411487000
0.2987383000, 0.7169167000, -0.7585908000, 0.1626858000, -0.3028386000, -0.0340528000, 0.9384362000
0.2978212000, 0.7093102000, -0.7626080000, 0.1629132000, -0.3059987000, -0.0387887900, 0.9371870000
0.2974054000, 0.7026938000, -0.7662666000, 0.1633103000, -0.3086147000, -0.0435674700, 0.9360495000
0.2970061000, 0.6962102000, -0.7698348000, 0.1636490000, -0.3106647000, -0.0483765100, 0.9350755000
0.2963323000, 0.6890196000, -0.7726273000, 0.1637192000, -0.3124526000, -0.0531499500, 0.9342079000
0.2950786000, 0.6736607000, -0.7781613000, 0.1635545000, -0.3149998000, -0.0617959200, 0.9328485000
0.2944821000, 0.6658080000, -0.7817369000, 0.1641418000, -0.3160864000, -0.0657425400, 0.9321077000
0.2939868000, 0.6580648000, -0.7843518000, 0.1655319000, -0.3172075000, -0.0698608100, 0.9311810000
0.2937899000, 0.6510245000, -0.7875775000, 0.1678192000, -0.3185101000, -0.0739632200, 0.9300094000
0.2936063000, 0.6440347000, -0.7911872000, 0.1705218000, -0.3201883000, -0.0778810500, 0.9286206000
0.2935526000, 0.6370044000, -0.7943190000, 0.1736635000, -0.3221526000, -0.0815552100, 0.9270423000
0.2936285000, 0.6302835000, -0.7973527000, 0.1769357000, -0.3244077000, -0.0849777800, 0.9253281000
0.2937081000, 0.6156719000, -0.8019612000, 0.1826574000, -0.3293610000, -0.0911752500, 0.9218702000
0.2938213000, 0.6077929000, -0.8042989000, 0.1851618000, -0.3319773000, -0.0937856700, 0.9201687000
0.2941884000, 0.6009136000, -0.8066804000, 0.0975198100, -0.3311878000, -0.0413427500, 0.9376008000
0.2948614000, 0.5933076000, -0.8069935000, 0.0088734280, -0.3267166000, 0.0125536700, 0.9449973000
0.2956994000, 0.5852771000, -0.8069474000, 0.0115651600, -0.3290159000, 0.0122180100, 0.9441745000
0.2969586000, 0.5774454000, -0.8066857000, 0.0146763900, -0.3309388000, 0.0126959000, 0.9434527000
0.2997535000, 0.5618553000, -0.8063123000, 0.0223751900, -0.3334447000, 0.0152812300, 0.9423802000
0.3013948000, 0.5538903000, -0.8062165000, 0.0269416100, -0.3342011000, 0.0169954200, 0.9419633000
0.3031843000, 0.5476894000, -0.8060755000, 0.0316487100, -0.3347517000, 0.0186008100, 0.9415910000
0.3049576000, 0.5421997000, -0.8057829000, 0.0361192000, -0.3353041000, 0.0197866900, 0.9412093000
0.3068564000, 0.5366033000, -0.8049999000, 0.0398443200, -0.3358403000, 0.0206454100, 0.9408494000
0.3110278000, 0.5269156000, -0.8036818000, 0.0459120700, -0.3364590000, 0.0205394000, 0.9403539000
0.3131911000, 0.5212294000, -0.8031133000, 0.0486782000, -0.3363845000, 0.0197486200, 0.9402584000
0.3154627000, 0.5151706000, -0.8020238000, 0.0514149400, -0.3359471000, 0.0187845500, 0.9402889000
0.3178297000, 0.5107515000, -0.8015934000, 0.0546767400, -0.3350686000, 0.0179019300, 0.9404355000
0.3221675000, 0.5037774000, -0.7996446000, 0.0605174600, -0.3320345000, 0.0165597700, 0.9411783000
0.3248826000, 0.4965522000, -0.7971960000, 0.0617097700, -0.3301824000, 0.0162958100, 0.9417568000
0.3277744000, 0.4913374000, -0.7947354000, 0.0622454500, -0.3282573000, 0.0164151700, 0.9423923000
0.3307759000, 0.4883851000, -0.7924606000, 0.0621222800, -0.3262249000, 0.0171772500, 0.9430923000
0.3344665000, 0.4881186000, -0.7884170000, 0.0614485500, -0.3243048000, 0.0190085100, 0.9437633000
0.3399678000, 0.4872235000, -0.7863929000, 0.0577823400, -0.3197146000, 0.0257701400, 0.9453993000
0.3431278000, 0.4849248000, -0.7845926000, 0.0547546300, -0.3174151000, 0.0311111700, 0.9461933000
0.3461359000, 0.4846841000, -0.7823272000, 0.0471068100, -0.3158895000, 0.0382407500, 0.9468539000
0.3482583000, 0.4841008000, -0.7819101000, 0.0385539300, -0.3149758000, 0.0456129900, 0.9472188000
0.3492846000, 0.4829037000, -0.7806464000, 0.0301224400, -0.3150625000, 0.0472847200, 0.9474135000
0.3499286000, 0.4819096000, -0.7800000000, 0.0211981000, -0.3168498000, 0.0406107200, 0.9473688000
0.3507881000, 0.4794821000, -0.7787282000, 0.0186951000, -0.3173825000, 0.0374684300, 0.9473727000
0.3509845000, 0.4792340000, -0.7778666000, 0.0182555300, -0.3168876000, 0.0369280400, 0.9475681000
0.3513644000, 0.4795129000, -0.7774869000, 0.0177266900, -0.3163762000, 0.0376176600, 0.9477219000
0.3519328000, 0.4811351000, -0.7771951000, 0.0169563500, -0.3161903000, 0.0381453600, 0.9477769000
0.3521325000, 0.4820616000, -0.7769570000, 0.0146076900, -0.3161919000, 0.0374302300, 0.9478440000
0.3531960000, 0.4822371000, -0.7760771000, 0.0109169400, -0.3163109000, 0.0358354900, 0.9479157000
0.3544015000, 0.4839209000, -0.7758240000, 0.0025547420, -0.3168049000, 0.0337629800, 0.9478862000
0.3546627000, 0.4839666000, -0.7757755000, -0.0007425247, -0.3167930000, 0.0333202800, 0.9479089000
0.3548088000, 0.4837078000, -0.7765608000, -0.0033563790, -0.3169479000, 0.0325092300, 0.9478797000
0.3548692000, 0.4836529000, -0.7770933000, -0.0044080740, -0.3174196000, 0.0315688100, 0.9477493000
0.3547812000, 0.4835522000, -0.7773938000, -0.0406274100, -0.1758651000, 0.1293745000, 0.9750298000
0.3547517000, 0.4834947000, -0.7775280000, 0.0144275500, -0.3162020000, 0.0370474900, 0.9478585000
0.3547766000, 0.4835047000, -0.7776463000, 0.0122302000, -0.3166952000, 0.0359728600, 0.9477661000
0.3547862000, 0.4835903000, -0.7782828000, 0.0099605180, -0.3175324000, 0.0348356300, 0.9475550000
0.3550281000, 0.4833280000, -0.7786630000, 0.0078988080, -0.3190105000, 0.0343169600, 0.9470967000
0.3553194000, 0.4824905000, -0.7791021000, 0.0052162740, -0.3225726000, 0.0333267600, 0.9459435000
0.3551922000, 0.4804898000, -0.7812858000, 0.0047356360, -0.3236454000, 0.0327912800, 0.9455982000
0.3550531000, 0.4783235000, -0.7815387000, 0.0039611770, -0.3237787000, 0.0326364100, 0.9455615000
0.3550536000, 0.4781421000, -0.7817193000, 0.0039385410, -0.3235017000, 0.0324282300, 0.9456636000
0.3550493000, 0.4767927000, -0.7818409000, 0.0042374400, -0.3233585000, 0.0326498700, 0.9457036000
0.3550470000, 0.4765010000, -0.7817137000, 0.0045396370, -0.3232704000, 0.0331591100, 0.9457147000
0.3549890000, 0.4762630000, -0.7819221000, 0.0044884710, -0.3233206000, 0.0333739000, 0.9456901000
0.3550492000, 0.4765736000, -0.7819162000, 0.0046706850, -0.3233063000, 0.0329750300, 0.9457082000
0.3550589000, 0.4768500000, -0.7820794000, 0.0046466960, -0.3234529000, 0.0326811200, 0.9456683000
0.3550608000, 0.4769164000, -0.7822171000, 0.0044551480, -0.3235084000, 0.0325678500, 0.9456542000
0.3550615000, 0.4768740000, -0.7822674000, 0.0042707170, -0.3234575000, 0.0326635600, 0.9456691000
0.3550528000, 0.4767317000, -0.7823422000, 0.0043382220, -0.3234052000, 0.0328067200, 0.9456818000
0.3550485000, 0.4765202000, -0.7823728000, 0.0045396370, -0.3233515000, 0.0331146000, 0.9456884000
0.3550551000, 0.4767106000, -0.7823986000, 0.0046274150, -0.3233680000, 0.0330337200, 0.9456852000
0.3550359000, 0.4767498000, -0.7824155000, 0.0044984190, -0.3233953000, 0.0328838500, 0.9456818000
0.3550397000, 0.4768141000, -0.7824829000, 0.0045281340, -0.3234623000, 0.0326669800, 0.9456661000
0.3550205000, 0.4766761000, -0.7824896000, 0.0043071970, -0.3234221000, 0.0327633200, 0.9456776000
0.3550189000, 0.4764873000, -0.7825311000, 0.0043639070, -0.3233990000, 0.0328833900, 0.9456811000
0.3550217000, 0.4764484000, -0.7825660000, 0.0045248420, -0.3233714000, 0.0329497200, 0.9456875000
0.3550382000, 0.4764701000, -0.7825751000, 0.0045641890, -0.3233909000, 0.0329334300, 0.9456812000
0.3550116000, 0.4764786000, -0.7825813000, 0.0044148290, -0.3234383000, 0.0327790000, 0.9456710000
0.3549029000, 0.4784418000, -0.7835224000, 0.0050375270, -0.3233216000, 0.0325669300, 0.9457151000
0.3549290000, 0.4773063000, -0.7831472000, 0.0043979210, -0.3234310000, 0.0327844600, 0.9456734000
0.3549320000, 0.4772534000, -0.7831066000, 0.0045951000, -0.3233920000, 0.0328736500, 0.9456828000
0.3549440000, 0.4772044000, -0.7830271000, 0.0045461980, -0.3234059000, 0.0328301100, 0.9456797000
0.3542884000, 0.4783763000, -0.7839953000, 0.0050301260, -0.3230970000, 0.0328761500, 0.9457813000
0.3542126000, 0.4784573000, -0.7840933000, 0.0048506630, -0.3231516000, 0.0328099000, 0.9457659000
0.3541140000, 0.4786491000, -0.7842274000, 0.0049854930, -0.3231277000, 0.0328101300, 0.9457732000
0.3540733000, 0.4787130000, -0.7843068000, 0.0050152930, -0.3231598000, 0.0329682500, 0.9457567000
0.3540643000, 0.4789002000, -0.7843648000, 0.0051051080, -0.3231485000, 0.0329924200, 0.9457592000
0.3540376000, 0.4789764000, -0.7843958000, 0.0050241980, -0.3231789000, 0.0329040100, 0.9457523000
0.3540301000, 0.4790200000, -0.7844591000, 0.0049795110, -0.3232079000, 0.0328643600, 0.9457440000
0.3540184000, 0.4789976000, -0.7846820000, 0.0049329100, -0.3231677000, 0.0328351000, 0.9457590000
0.3539849000, 0.4790385000, -0.7847053000, 0.0050138070, -0.3231558000, 0.0328913300, 0.9457608000
0.3539772000, 0.4790713000, -0.7847220000, 0.0050449170, -0.3231793000, 0.0329483600, 0.9457505000
0.3539193000, 0.4789380000, -0.7847246000, 0.0049147510, -0.3231388000, 0.0329003900, 0.9457667000
0.3539047000, 0.4790141000, -0.7847485000, 0.0050241980, -0.3231656000, 0.0329139700, 0.9457566000
0.3539053000, 0.4790768000, -0.7847711000, 0.0049884810, -0.3231957000, 0.0328641300, 0.9457482000
0.3539050000, 0.4791125000, -0.7847741000, 0.0049944520, -0.3231932000, 0.0328836200, 0.9457483000
0.3539219000, 0.4791199000, -0.7847731000, 0.0049630250, -0.3232072000, 0.0329137400, 0.9457427000
0.3538946000, 0.4791292000, -0.7847611000, 0.0049959430, -0.3231544000, 0.0328890600, 0.9457614000
0.3538714000, 0.4791416000, -0.7847958000, 0.0050048830, -0.3231460000, 0.0329110200, 0.9457634000
0.3537793000, 0.4786553000, -0.7849151000, 0.0047387820, -0.3230599000, 0.0329906200, 0.9457915000
0.3537605000, 0.4785284000, -0.7849540000, 0.0047230330, -0.3231365000, 0.0329366000, 0.9457673000
0.3535777000, 0.4781338000, -0.7852536000, 0.0046015810, -0.3230069000, 0.0329646400, 0.9458112000
0.3535191000, 0.4780252000, -0.7853290000, 0.0046402780, -0.3230193000, 0.0329876800, 0.9458059000
0.3535232000, 0.4778971000, -0.7852301000, 0.0046418830, -0.3231433000, 0.0330219900, 0.9457623000
0.3534262000, 0.4778157000, -0.7854577000, 0.0047072310, -0.3229968000, 0.0329987500, 0.9458129000
0.3533729000, 0.4777001000, -0.7855109000, 0.0046080530, -0.3230231000, 0.0329992000, 0.9458044000
0.3533380000, 0.4776351000, -0.7855513000, 0.0045837360, -0.3230252000, 0.0329982900, 0.9458038000
0.3533188000, 0.4775964000, -0.7855643000, 0.0046209700, -0.3230512000, 0.0329962600, 0.9457948000
0.3532780000, 0.4775521000, -0.7856013000, 0.0045918560, -0.3230110000, 0.0330019100, 0.9458085000
0.3533433000, 0.4776726000, -0.7856238000, 0.0047419250, -0.3230941000, 0.0330294400, 0.9457784000
0.3533847000, 0.4778634000, -0.7855628000, 0.0048182990, -0.3230901000, 0.0330691200, 0.9457780000
0.3533264000, 0.4776561000, -0.7855797000, 0.0045983420, -0.3230292000, 0.0330422900, 0.9458008000
0.3533393000, 0.4776582000, -0.7855840000, 0.0046627020, -0.3230731000, 0.0330116200, 0.9457866000
0.3533442000, 0.4776674000, -0.7856097000, -0.0406024600, -0.2051692000, 0.1125579000, 0.9713845000
0.3533485000, 0.4776740000, -0.7856264000, 0.0045412780, -0.3230293000, 0.0328128500, 0.9458091000
0.3534687000, 0.4777421000, -0.7855417000, 0.0045951000, -0.3231455000, 0.0328067200, 0.9457693000
0.3535061000, 0.4777650000, -0.7854975000, 0.0045592890, -0.3231334000, 0.0328487100, 0.9457721000
